Name,Rating,Reviews,Address,Website,Phone,Email,关键词,区域,抓取时间
IDENTITY DESIGN CONSULTANT,,,"地址: 21/2 Soi Sukhumvit 34, Khlong Tan, Khlong Toei, Bangkok 10110泰国 ",http://www.identitydesignconsultant.com/,电话: +66 2 665 6010 ,info.identity@gmail.com,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:15
Design In Motion,,,"地址: เลขที่ 259/429 Pridi Banomyong 15 Alley, Lane 3, Phra Khanong Nuea, Watthana, Bangkok 10110泰国 ",http://www.design-in-motion.net/,电话: +66 2 381 4254 ,"8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, info@design-in-motion.net",Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:15
Mooseka Design Studio,,,"地址: 5th Floor, Prompong Mansion, 36/8 Soi Sukhumvit 39, Khlong Tan Nuea, Watthana, Bangkok 10110泰国 ",https://www.instagram.com/mooseka_,电话: +66 95 174 2669 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:15
Dimensional Interpretation Studio (Din Studio),,,"地址: 19 Sukhumvit 35 Alley, Khlong Tan Nuea, Watthana, Bangkok 10110泰国 ",https://www.facebook.com/dimensionalinterpretationstudio/,电话: +66 2 258 8780 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:15
Whitespace Partners Ltd.,,,"地址: Tower 16FL, Lumpini, 1168/32 Rama IV Rd, Thung Maha Mek, Sathon, Bangkok 10120泰国 ",http://www.whitesp-ce.com/,电话: +66 2 286 3765 ,"create@whitesp-ce.com, hr@whitesp-ce.com",Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:15
JARKEN Architect & Interior Designer 建筑,,,"地址: 51 Major Tower, Rama IX Rd, Bang Kapi, Huai Khwang, Bangkok 10240泰国 ",http://www.jarken.net/,电话: +66 2 314 4632 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:15
TADA Interior design,,,"地址: 177, 27 Soi Amon, Chong Nonsi, Yan Nawa, Bangkok 10120泰国 ",https://www.tada-thai.com/,电话: +66 2 125 7273 ,"c183baa23371454f99f417f6616b724d@sentry.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com",Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:15
Dimensional Interpretation Studio (Din Studio),,,"地址: 19 Sukhumvit 35 Alley, Khlong Tan Nuea, Watthana, Bangkok 10110泰国 ",https://www.facebook.com/dimensionalinterpretationstudio/,电话: +66 2 258 8780 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:15
Mooseka Design Studio,,,"地址: 5th Floor, Prompong Mansion, 36/8 Soi Sukhumvit 39, Khlong Tan Nuea, Watthana, Bangkok 10110泰国 ",https://www.instagram.com/mooseka_,电话: +66 95 174 2669 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:15
Aishitoki Furniture Design Studio(Bangna),,,"地址: Aishitoki Furniture Deaign Studio, Thai Watsadu Bangna, 54 Bang Na-Trat Frontage Rd, Bang Kaeo, Bang Phli District, Samut Prakan 10540泰国 ",https://web.facebook.com/profile.php?id=61576559107442,电话: +66 92 629 8188 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:15
"NA Design Studio Co., Ltd.",,,"地址: หังหมาก, JW PARK Home Office 57 ซอยกรุงเทพกรีฑา, ถนนศรีนครินทร์, แขวงหัวหมาก เขตบางกะปิ, Hua Mak, Road, Bangkok 10240泰国 ",,电话: +66 61 401 8185 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:16
Triumph Design and Construction,,,"地址: 818, supalai Mare Condo, 26 Thepprasit Rd, Pattaya City, Amphoe Bang Lamung, Chon Buri 20150泰国 ",https://www.pattayainteriordesign.com/,电话: +66 95 720 0530 ,info@pattayainteriordesign.com,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:16
Bangkok Interior Design,,,"地址: 25, Alma Link Building, ชั้น 17, Lumphini, Pathum Wan, Bangkok 10330泰国 ",,电话: +66 64 879 8239 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:17
VITA STUDIO Interior Design & Architect CHONBURI,,,"地址: Piyawat Place, Angsila Rd, Mueang, Chon Buri 20000泰国 ",,电话: +66 63 693 9996 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:17
Livin studio,,,"地址: 350 83-85 จอมเทียนสาย2 Muang Pattaya, Bang Lamung District, Chon Buri 20150泰国 ",http://www.livinstudio.co.th/,电话: +66 95 354 2996 ,mahannop@livinstudio11.com,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:17
Formatte Studio - Built ins & Interior,,,,http://formatte.studio/,电话: +66 98 951 6764 ,"contact@livohaus.com, john@email.com, hello@formatte.studio",Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:17
"Klabbaan studio, กลับบ้านสตูดิโอ",,,"地址: 4 Sukhumvit Rd, Tambon Samet, Chon Buri District, Chon Buri 20000泰国 ",,电话: +66 61 651 4536 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:17
Aishitoki Furniture Design Studio(Rama3),,,"地址: 泰国 Krung Thep Maha Nakhon, Yan Nawa, Bangkok, Rama III Rd, 邮政编码: 10120 ",https://www.facebook.com/share/1AgkX7b1XU/,电话: +66 92 629 8188 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:17
Mui Mui studio,,,,,电话: +66 94 432 6545 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:17
A-NO Studio : Architects manages construction of Systems,,,,https://www.facebook.com/share/1TeFFiBjCg/?mibextid=wwXIfr,电话: +66 65 647 4249 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:17
TINT Design Studio,,,"地址: 111 Pradit Manutham Rd, Khwaeng Lat Phrao, Lat Phrao, Bangkok 10230泰国 ",http://www.tintdesign-studio.com/,电话: +66 92 419 9746 ,"8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, 1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com, tint.designstudio@gmail.com",Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:17
"JAH Architecture and Design Co., Ltd",,,"地址: 103 60-61, Muang Pattaya, Bang Lamung District, Chon Buri 20150泰国 ",http://www.jah-architecture.com/,电话: +66 87 275 9397 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:17
Cinque design studio บริการออกแบบและตกแต่งภายใน,,,"地址: ซอยช่องมะเฟือง 13 6, Nong Ri, Chon Buri District, Chon Buri 20000泰国 ",,电话: +66 88 845 7716 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:17
TARM INTERIOR DESIGN STUDIO,,,"地址: 8, 1 Kohwai Rd, Tambon Choeng Noen, ระยอง, Rayong 21000泰国 ",,电话: +66 80 562 3716 ,,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:17
art4d magazine,,,"地址: ชั้น 7 Krung Thai Tractor Co., LTD., 3675 Rama IV Rd, พระโขนง Khlong Toei, Bangkok 10110泰国 ",http://art4d.com/,电话: +66 2 260 2606 ,mail@art4d.com,Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:17
VMA design studio,,,,http://www.vmadesignstudio.com/,电话: +66 2 258 6667 ,"info@vmadesignstudio.com, user@domain.com",Interior Design Studio,"Sukhumvit, Bangkok, Thailand",2026-03-20 15:17
