Name,Rating,Reviews,Address,Website,Phone,Email,关键词,区域,抓取时间
Forma Design SA,,,"地址: MMGV+XFG, Olaya St, Al Olaya, Riyadh 12611沙特阿拉伯 ",http://www.formadesignsa.com/,电话: +966 11 201 5252 ,,Architectural Interior Design Firm,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:37
MCI DESIGN AND IMPLEMENTATION,,,"地址: Alnoor Way, Al Olaya, Riyadh 12222沙特阿拉伯 ",https://www.mcidecor.com/ar/home,电话: +966 55 880 8799 ,info@mcidecor.com,Bathroom Design & Installation Service,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:38
The Bowery Company,,,"地址: Tahliah St, Al Olaya, 3319 prince muhammad ibn abd al aziz, Riyadh 沙特阿拉伯 ",https://www.thebowerycompany.sa/,电话: +966 50 896 4747 ,,Bathroom Furniture & Accessories Importer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:40
Crate & Barrel,,,"地址: King Fahd Branch Rd, Al Olaya, Riyadh 12331沙特阿拉伯 ",https://www.crateandbarrel.me/ar-sa?utm_source=google&utm_campaign=local_search&utm_medium=organic,电话: +966 800 301 0105 ,,Bathroom Furniture Importer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:42
Home Furniture SA,,,"地址: Souq Al Arab, Al Nuh, Manfuhah، Shop No. 421-422, Riyadh 12685沙特阿拉伯 ",https://homefurnituresa.com/,电话: +966 55 236 1870 ,info@homefurnituresa.com,Bathroom Furniture Importer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:42
Aflak furniture | افلاك للأثاث المكتبي,,,"地址: 4456 King Fahd Rd, Al Olaya, RHOB7204, 7204, Riyadh 12331沙特阿拉伯 ",https://aflakfurniture.com/ar/,电话: +966 11 263 3882 ,sales@aflakfurniture.com,Bathroom Furniture Importer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:42
Baytonia بيتونيا,,,"地址: PMHC+X4, Al Wurud, Riyadh 12253沙特阿拉伯 ",https://baytonia.com/,,,Bathroom Furniture Showroom,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:28
Kawader For Commercial Kitchen & Café Equipment,,,"地址: حي، 7206 Prince Abdulaziz Ibn Musaid Ibn Jalawi St, Al Murabba, Riyadh 12628沙特阿拉伯 ",https://kawaderstore.com/,电话: +966 9200 33879 ,,Bathroom Furniture Trading Co,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:31
Black Lacquer for Design / طلاء اسود للتصميم,,,"地址: Al Olaya, Riyadh 12333沙特阿拉伯 ",http://www.blacklacquer.sa/,电话: +966 50 678 0654 ,info@blacklacquer.co,Bathroom Renovation Specialist,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:30
Aseef Future General Contracting (AFG Contracting),,,"地址: Street Number 70, Musa Ibn Nusair Street Al Wasat Valley Street 12214沙特阿拉伯 ",http://www.afg-contracting.com/,电话: +966 54 816 5852 ,,Bathroom Renovation Specialist,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:30
First Saudi Contracting Company,,,"地址: 6356, Riyadh 12211沙特阿拉伯 ",https://www.saudifcc.com/,电话: +966 11 465 0858 ,"info@saudifcc.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com",Bathroom Renovation Specialist,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:30
Design & Art Construction co.,,,,https://designartconst.com/,电话: +966 54 840 0007 ,"5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com, 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com",Bathroom Renovation Specialist,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:30
Taleb Shower Showroom,,,"地址: بعد شركة الكهرباء قبل البنك الأول ساب تماما, Al Takhassousi, Al Olaya, Riyadh 12333沙特阿拉伯 ",https://topsolidarity.com/,电话: +966 53 771 7391 ,,Bathroom Vanity & Mirror Gallery,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:41
euro glass,,,"地址: Al Rashidiah، التخصصي, Riyadh 11322沙特阿拉伯 ",http://www.euroglass.com.sa/,电话: +966 53 550 5040 ,sales@euroglass.com.sa,Bathroom Vanity & Mirror Gallery,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:41
البيت السعودي,,,"地址: 3569 Prince Sultan Bin Abdulaziz Rd, Al Olaya, Riyadh 12221沙特阿拉伯 ",http://www.saudi-house.com/,电话: +966 11 465 3515 ,info@saudi-house.com,Bathroom Vanity & Mirror Gallery,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:41
Crowne Plaza Riyadh Rdc Hotel & Convention by IHG,,,"地址: Wadi Al Muaydin, Street, Unit 4, Imam Saud Ibn Abdul Aziz Road, Riyadh 12382沙特阿拉伯 ",https://www.ihg.com/crowneplaza/hotels/gb/en/riyadh/ruhit/hoteldetail?cm_mmc=GoogleMaps-_-CP-_-SA-_-RUHIT,电话: +966 11 813 1313 ,,Beachfront hotel maintenance,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:34
ibis Riyadh Olaya Street,,,"地址: Opposite To The, Kingdom Centre, Olaya St, Al Olaya, Riyadh 11565沙特阿拉伯 ",https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=8100&merchantid=seo-maps-SA-8100&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,电话: +966 11 419 9995 ,H8100@ACCOR.COM,Beachfront hotel maintenance,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:34
voco Riyadh by IHG,,,"地址: Opposite of Ministry of Interior, King Fahd Rd, An Namudhajiyah, Riyadh 13003沙特阿拉伯 ",http://www.vocohotels.com/riyadh,电话: +966 11 457 9999 ,,Beachfront hotel maintenance,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:34
Mira Business Hotel,,,"地址: Close to Ibnu Batana, Olaya St، Olaya Main Street Near King Fahad International Library, Riyadh 11721沙特阿拉伯 ",,电话: +966 11 235 1510 ,,Beachfront hotel maintenance,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:34
布雷拉利雅得酒店,,,"地址: MMPQ+4GF, Olaya St, Al Olaya, Riyadh 12211沙特阿拉伯 ",,电话: +966 9200 00555 ,,Beachfront hotel maintenance,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:34
Al Mashreq Boutique Hotel,,,"地址: 8015 Al Urubah Rd, Al Mathar Ash Shamali, 2519, Riyadh 12334沙特阿拉伯 ",https://www.almashreq.sa/ar/,电话: +966 800 122 2222 ,info@almashreq.sa,Boutique hotel developer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:32
JOUDYAN OLAYA by ELAF - Riyadh,,,"地址: 6341, Al Olaya, Riyadh 12241沙特阿拉伯 ",https://www.joudyanhotels.com/olaya,电话: +966 11 445 9500 ,info-joudyan@elafhotels.com,Boutique hotel developer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:33
فندق التنفيذيين - العليا,,,"地址: Beside Al Aqaria Plaza and بجوار العقاريه بلازا 200 م من, Kingdom Centre, 2299 Olaya St, Al Olaya, Riyadh 12244沙特阿拉伯 ",https://executiveshotelolayariyadh.book-onlinenow.net/index.aspx?nocountip=999.999.999.999,电话: +966 11 288 5522 ,,Boutique hotel developer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:33
Boutique Group,,,"地址: QJ9R+266, Innovation Blvd, Al Aqiq, Riyadh 13519沙特阿拉伯 ",https://www.boutiquegroup.com/,,,Boutique hotel developer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:33
Executive Suites,,,"地址: Prince Muhammad Ibn Abd Al Aziz, Al Olaya, Riyadh 12331沙特阿拉伯 ",,电话: +966 11 215 4898 ,,Boutique hotel developer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:33
Maya Interiors,,,"地址: 24°42'03.7""N 46°, 41'42.1""E, Al Olaya, Riyadh 11351沙特阿拉伯 ",http://www.mayainteriors.com/,电话: +966 11 416 7755 ,,Boutique interior design,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:33
Cedrus International ®™ CI - House of Ci,,,,https://ci.design/,,Info@CI.Design,Boutique interior design,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:34
العمران للأدوات الصحية والسيراميك و البورسلان,,,"地址: Olaya St, Al Olaya, Riyadh 12333沙特阿拉伯 ",https://toto-ksa.odoo.com/,电话: +966 59 319 7131 ,,Building Materials Trading Co.,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:30
明志贸易 Bright Ambition trading company,,,"地址: 8645 Ibn Masum Al Madani, Al Olaya, Riyadh 12611沙特阿拉伯 ",,电话: +966 50 613 8117 ,,Building Materials Trading Company,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:37
Rukn Al Adawat Trading Est Master Builders Solutions ( Ex Saudi BASF for Building Materials),,,"地址: Al Madina Al Munawwarah Rd, Al Faruq, Riyadh 12864沙特阿拉伯 ",https://www.master-builders-solutions.com/en-us,电话: +966 56 220 3703 ,,Building Materials Trading Company,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:37
The Classics Furniture مفروشات الكلاسيك Baker | McGuire,,,"地址: 3115 Prince Muhammad Ibn Abd Al Aziz, Al Olaya, 7907، Riyadh 12313沙特阿拉伯 ",https://www.theclassicsfurniture.co/,电话: +966 11 464 7447 ,"user@domain.com, sales@theclassicsfurniture.co",Classic Bath Cabinet Showroom,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:32
UNIVERSAL BUILDING MATERIALS MERCHANTS CO. LTD. UBM,,,"地址: Oruba ST، طريق العروبة, Riyadh 12252沙特阿拉伯 ",http://www.ubmksa.com/,电话: +966 11 460 7553 ,,Commercial Building Materials Supplier,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:40
AlQama - Mapei (Authorized Reseller),,,"地址: 3073 Al Takhassousi, North Mathar District, Building 7306 Al, Riyadh 12314沙特阿拉伯 ",https://www.alqama.sa/,电话: +966 55 304 0230 ,,Commercial Building Materials Supplier,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:40
Mega Projects Interior Fitout Contractor & Sunon Office furniture,,,"地址: The Elite, As Sulimaniyah, Riyadh 12345沙特阿拉伯 ",https://www.megaprojectsme.com/,电话: +966 59 613 5102 ,info@megaprojectsme.com,Commercial Fit-out Contractor,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:38
Construction Materials Hub Co شركة ملتقى المواد,,,"地址: 7060 Al Takhassousi, Road، Riyadh 12332沙特阿拉伯 ",http://www.cmh.sa/,电话: +966 11 504 8661 ,"info@cmh.sa, projects@cmh.sa",Construction Materials Supplier,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:43
شركة حلول المباني الخضراء,,,"地址: Al Takhassousi, Al Olaya, Riyadh 12311沙特阿拉伯 ",https://gbs.sa.com/,电话: +966 9200 09547 ,"info@gbs.sa.com, inquiry@gbs.sa.com",Construction Materials Supplier,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:43
Aajil,,,"地址: tower 4 floor 7, Al Olaya, 6613, Riyadh 12221沙特阿拉伯 ",https://www.aajil.sa/,电话: +966 56 322 0640 ,,Construction Materials Supplier,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:43
Atlantic Supplies Trading,,,"地址: 8912 Al-Waha Square، office No. 210، 4020 Othman bin Affan Branch Road, Riyadh 12445沙特阿拉伯 ",http://www.atlantic-supplies.com/,电话: +966 56 982 9802 ,"info@business.com, kadry@wuilt.com",Contractor Supply & Distribution,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:37
NATCO Mechanical and Industrial Supplies,,,"地址: Salahuddin Ayyoubi Street, Al Malaz, Riyadh 12629沙特阿拉伯 ",http://www.natco-ksa.com/,电话: +966 55 447 6261 ,sales@natco-ksa.com,Contractor Supply & Distribution,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:37
DCP Saudi - شركة دي سي بي السعودية,,,"地址: Unnamed Road, Riyadh 沙特阿拉伯 ",http://www.dcp-int.com/,电话: +966 11 211 2350 ,info.uk@dcp-int.com,Contractor Supply & Distribution,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:37
AL Rashid Est. Electrical & Industrial Materials,,,"地址: Al Madina Al Munawwarah Rd, Almarqab, Riyadh 12646沙特阿拉伯 ",,电话: +966 50 861 7752 ,,Contractor Supply & Distribution,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:37
Saudi Projects and Supplies Co Ltd | Riyadh Branch,,,"地址: Salah Ad Din Al Ayyubi Rd, Az Zahra, Al Imam Abdullah Ibn Thaniyan Al Saud, Riyadh 12811沙特阿拉伯 ",http://www.spsc.com.sa/,电话: +966 9200 14515 ,sales.sps@aps.com.sa,Contractor Supply & Distribution,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:37
Huda Arabia Private Limited Co.,,,"地址: Al Malaz, REMB2182 Adam Bin Rabia, 7457, District 12831沙特阿拉伯 ",https://www.huda.com.sa/,电话: +966 54 385 1999 ,info@huda.com.sa,Contractor Supply & Distribution,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:37
المصعبي لمواد البناء والسباكة,,,"地址: Al Olaya, Riyadh 12313沙特阿拉伯 ",,电话: +966 11 293 5641 ,,Contractor Supply Outlet,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:29
ZBOM Showroom,,,"地址: Al Takhassousi, Al Olaya, Riyadh 12311沙特阿拉伯 ",http://www.zbomksa.com/,电话: +966 11 443 3414 ,info@zbomksa.com,Custom Bathroom Cabinetry,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:30
Space & CO | سبيس اند كو,,,"地址: طريق الملك عبدالله مقابل صحاري مول, الرياض 沙特阿拉伯 ",https://www.spaceandco.co/,电话: +966 9200 23114 ,"5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com, social@spaceandco.co, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com",Custom Vanity & Cabinetry Workshop,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:37
House Carpentry,,,"地址: 2785 طريق المدينة المنورة، الصناعية القديمة، الرياض 12871 8972،, Riyadh 11953沙特阿拉伯 ",https://daralnijara.com/ar,电话: +966 50 888 1407 ,,Custom Vanity & Cabinetry Workshop,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:37
كابكو مطابخ خشبية CabCo kitchens,,,"地址: حي, Al-Manakh, Riyadh 14311沙特阿拉伯 ",http://www.cabcokitchens.com/,,contact@cabcokitchens.com,Custom Vanity & Cabinetry Workshop,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:37
Almanzar Al Raaqi | TREDEX Dealership,,,"地址: Athitha, Al Mathar Ash Shamali, Riyadh 12332沙特阿拉伯 ",https://tredex.com/,电话: +966 53 194 5261 ,,Dealer Bathroom Fixtures,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:32
زمن الاندلس الادوات الصحية جروهي GROHE,,,"地址: Al Takhassousi, Al Olaya, Riyadh 12333沙特阿拉伯 ",https://zamanalandalus-shop.com/,电话: +966 50 658 2356 ,,Dealer Bathroom Fixtures,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:33
Livspace - لفسبيس للتصميم الداخلي,,,"地址: Gate A2, second floor, office 205, King Fahad Road, Riyadh 沙特阿拉伯 ",https://www.livspace.com/sa-ar,电话: +966 11 510 7138 ,sacustomercare@livspace.com,Designer Bathroom Studio,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:30
Elegant Home | البيت الأنيق,,,"地址: Prince Sultan Bin Salman Bin Abdulaziz St, 6971 شارع العليا العام تقاطع, Riyadh 沙特阿拉伯 ",http://www.eleganthome.com.sa/,电话: +966 11 454 4450 ,logistic3@albonian.com.sa,Elegant Bath Cabinet Gallery,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:31
Batot Arriyadh,,,"地址: Abi Bakr As Siddiq Branch Rd, King Salman Neighborhood, Riyadh 12443沙特阿拉伯 ",http://batot-arriyadh.com/,电话: +966 11 400 3434 ,,Elegant Bath Cabinet Gallery,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:31
Saudi Elaf Company,,,"地址: 5734 Makkah Al Mukarramah Br Rd, Umm Al Hamam Al Sharqi, 6120، Riyadh 12321沙特阿拉伯 ",http://www.saudielaf.com/,电话: +966 9200 35072 ,,General contractor luxury homes,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:35
Luxury Home A&S 103/114,,,"地址: RHSB3783, 7903 Al Qairawan, حي السليمانية, 3783, Riyadh 12245沙特阿拉伯 ",,,,General contractor luxury homes,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:35
INC KSA,,,"地址: Menassat Building, 6321 Olaya St, As Sahafah, 3rd Floor, Office 16, Riyadh 13321沙特阿拉伯 ",https://www.inc-solutions.com/,电话: +966 11 208 5650 ,,High-end interior fit-out,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:34
Feizo design,,,"地址: District Orchid center floor 2, 3 5 9 1, As Sahafah, Riyadh 13315沙特阿拉伯 ",http://www.byfeizo.com/,电话: +966 50 093 5555 ,"info@byfeizo.com, %20info@byfeizo.com",High-end interior fit-out,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:34
Rest Room,,,"地址: 6941 Al Takhassousi، 6941 التخصصي، العليا، الرياض 12331 3629 3629, Riyadh 12331沙特阿拉伯 ",https://restroom.sa/,电话: +966 9200 28545 ,,Home Decor & Sanitary Ware Retailer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:37
Black Box - الصندوق الأسود,,,"地址: قريب من, Prince Muhammad Ibn Abd Al Aziz, Al Olaya، طريق الملك فهد, Riyadh 11666沙特阿拉伯 ",https://blackbox.com.sa/,电话: +966 800 302 2200 ,online@blackbox.com.sa,Home Electronics Retailer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:40
Jarir Bookstore,,,"地址: Olaya St, Al Olaya, Riyadh 12213沙特阿拉伯 ",https://www.jarir.com/,电话: +966 9200 00089 ,"care@jarir.com, u003Ecare@jarir.com",Home Electronics Retailer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:41
Aflak Electronic Industris Co شركة أفلاك للصناعات الإلكترونية,,,"地址: 2864 Prince Sultan Bin Abdulaziz Rd, 7326, Al Olaya, Riyadh 12222沙特阿拉伯 ",http://aflak.com.sa/,电话: +966 11 465 7722 ,"supportr@aflak.com.sa, supportj@aflak.com.sa, sales@aflak.com.sa",Home Electronics Retailer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:41
Electron Tech,,,"地址: No. 12, Wadi Al Jarir, Riyadh 12211沙特阿拉伯 ",http://www.electroon.com/,电话: +966 9200 07276 ,"orders@electroon.com, sales@electroon.com",Home Electronics Retailer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:41
Rowad Electronics,,,"地址: Anas Ibn Malik Rd, Alyasmin, Riyadh 14813沙特阿拉伯 ",http://rowadshop.com/,电话: +966 55 681 5220 ,info@rowadshop.com,Home Electronics Retailer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:41
Laptop World ‎,,,"地址: Street 8, Al Olaya, Riyadh 12211沙特阿拉伯 ",,电话: +966 50 777 7120 ,,Home Electronics Retailer,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:41
SACO,,,"地址: Al Takhassousi, Al Mathar Ash Shamali, Riyadh 12312沙特阿拉伯 ",http://saco.sa/,电话: +966 11 482 9230 ,,Home Improvement & Plumbing Supply,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:36
شركة صولة الفرسان للسباكة والكهرباء ومواد البناء سباكة,,,"地址: 7299 Al Takhassousi, Al Mathar Ash Shamali, 3178, Riyadh 12313沙特阿拉伯 ",,,,Home Improvement & Plumbing Supply,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:36
مؤسسة زهرة الربيع للكهرباء والسباكة,,,"地址: Al Takhassousi, Al Olaya, Riyadh 12313沙特阿拉伯 ",,电话: +966 11 464 4373 ,,Home Improvement & Plumbing Supply,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:36
Tavola - Thalatheen Street,,,"地址: Prince Sultan Bin Abdulaziz Rd, Thalatheen Street, Riyadh 沙特阿拉伯 ",https://www.tavolashop.com/sa-en/,电话: +966 11 416 3877 ,,Home Improvement Center,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:28
Crestwood kitchens,,,"地址: 11427 خيرالدين الرملي, Al Olaya, Riyadh 12331沙特阿拉伯 ",https://linktr.ee/crestwood_ksa,电话: +966 53 518 8853 ,,Home Improvement Center,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:28
Almoajil - Yale | شركة المعجل - يال,,,"地址: Al Mathar Ash Shamali, Takhassusi Street, Al maathat, Riyadh 沙特阿拉伯 ",http://hardware.almoajilholding.com/,电话: +966 11 488 4141 ,,Home Improvement Center,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:28
Panda Hyper 100 | بنده هايبر,,,"地址: شارع التخصصي، حي المعذر الشمالي،, Riyadh 12312沙特阿拉伯 ",http://www.panda.com.sa/,电话: +966 9200 27707 ,,Home Improvement Center,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:29
kitchen cabinet,,,"地址: Nasim haraj, Al Olaya, Riyadh 12211沙特阿拉伯 ",https://www.youtube.com/@funworld5081,电话: +966 53 934 3894 ,,Home Renovation Warehouse,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:43
Villeroy & Boch - Al Olaya - فيلروي آند بوخ,,,"地址: 296, Al Olaya, Riyadh 12212沙特阿拉伯 ",https://villeroy-boch.me/,电话: +966 11 463 4793 ,villeroyboch.support@saragroup.com,Home Renovation Warehouse,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:43
إن هاوس | أوركيد الملك فهد,,,"地址: الملك فهد, Al Olaya, Riyadh 12331沙特阿拉伯 ",https://inhouse.sa/,电话: +966 9200 00216 ,"hr@regalinhouse.com, franchise@regalinhouse.com",Home Renovation Warehouse,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:43
Hospitality Gate - بوابة الضيافة,,,"地址: 6374 Anas Ibn Aous, Al Murabba, Riyadh 12626沙特阿拉伯 ",https://www.hospitalitygate.net/,电话: +966 58 117 2420 ,,Hospitality procurement group,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:34
OAK Group,,,"地址: 3055 Al Muhandis Masaid Al Anqari, As Sulimaniyah, 7529, Riyadh 12245沙特阿拉伯 ",http://www.oakhospitality.com/,,"contact@atwww.com, info@oakhospitality.com",Hospitality procurement group,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:34
Dur Hospitality Co,,,"地址: Abdullah Alsahmi St, Al Safarat, Riyadh 12511沙特阿拉伯 ",http://dur.sa/,电话: +966 11 481 6666 ,,Hospitality procurement group,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:34
Unified Hospitality Company,,,"地址: 6711 Prince Turki Ibn Abdulaziz First, Hittin, Riyadh 13512沙特阿拉伯 ",http://unifiedhospitality.com/,,,Hospitality procurement group,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:34
BAS HOSPITALITY,,,"地址: King Faisal Foundation, 2nd floor,North Tower, Riyadh 12721沙特阿拉伯 ",http://www.bashospitality.com/,电话: +966 53 920 0828 ,,Hospitality procurement group,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:34
Saudi Procurement Services,,,"地址: 2, Riyadh Business Front, Airport Road Building S4, Ground Floor, Levels 1 &, Riyadh 13413沙特阿拉伯 ",,,,Hospitality procurement group,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:35
Hotel and Restaurant Supplies,,,"地址: Prince Sultan Bin Abdulaziz Rd, Al Olaya, Riyadh 12221沙特阿拉伯 ",,电话: +966 54 179 6954 ,,Hotel & Hospitality Supply,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:29
利雅得雅乐轩酒店,,,"地址: 2385 Olaya St, Al Olaya, Riyadh 12611沙特阿拉伯 ",https://www.marriott.com/en-us/hotels/ruhal-aloft-riyadh/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,电话: +966 11 234 1111 ,,Hotel & Residential Fit-out Specialist,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:37
Novotel Suites Riyadh Olaya,,,"地址: Main Street, Al Olaya, Riyadh 12221沙特阿拉伯 ",https://all.accor.com/hotel/9048/index.ar.shtml?utm_campaign=seo+maps&utm_medium=seo+maps&utm_source=google+Maps,电话: +966 11 465 6555 ,abdullah.alharbi@accor.com,Hotel & Residential Fit-out Specialist,"Olaya, Riyadh, Saudi Arabia",2026-03-27 13:37
